"","dt","temp","ax","ay","az","gx","gy","gz","distance","velocity","name","type","hr","date","time","channel","depth","depth.top","ax.c","ay.c","az.c","gx.c","gy.c","gz.c","lux","doy","doy.name","river"
"2212",2016-06-29 12:25:00,25.21,404,-504,15276,556,293,-977,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:25:00",3,2.982374263,2.592374263,0.024658203,-0.030761719,-0.932373047,0.033935547,0.017883301,-0.059631348,914.9,181,"181.3A","UMR"
"2213",2016-06-29 12:27:00,25.19,476,-536,15396,-93,73,-590,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:27:00",3,3.426975065,3.036975065,0.029052734,-0.032714844,-0.939697266,-0.00567627,0.004455566,-0.036010742,624.3,181,"181.3A","UMR"
"2214",2016-06-29 12:29:00,25.15,560,-652,15492,-142,-126,115,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:29:00",3,4.211144829,3.821144829,0.034179688,-0.039794922,-0.945556641,-0.008666992,-0.00769043,0.007019043,236.8,181,"181.3A","UMR"
"2215",2016-06-29 12:31:00,25.17,280,-468,15320,-267,-133,149,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:31:00",3,3.719636603,3.329636603,0.017089844,-0.028564453,-0.935058594,-0.016296387,-0.008117676,0.009094238,247.6,181,"181.3A","UMR"
"2216",2016-06-29 12:33:00,25.2,468,-568,15336,-117,109,-147,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:33:00",3,2.751916049,2.361916049,0.028564453,-0.034667969,-0.936035156,-0.007141113,0.006652832,-0.008972168,1237.9,181,"181.3A","UMR"
"2217",2016-06-29 12:35:00,25.23,828,-332,15452,-364,595,-1126,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:35:00",3,2.060541406,1.670541406,0.050537109,-0.020263672,-0.943115234,-0.022216797,0.036315918,-0.068725586,4305.6,181,"181.3A","UMR"
"2218",2016-06-29 12:37:00,25.24,608,-448,15476,-723,550,-1086,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:37:00",3,2.001397263,1.611397263,0.037109375,-0.02734375,-0.944580078,-0.044128418,0.033569336,-0.06628418,5338.9,181,"181.3A","UMR"
"2219",2016-06-29 12:39:00,25.25,428,-644,15464,-126,125,-398,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:39:00",3,1.942253119,1.552253119,0.026123047,-0.039306641,-0.943847656,-0.00769043,0.007629395,-0.024291992,6200,181,"181.3A","UMR"
"2220",2016-06-29 12:41:00,25.25,304,-464,15348,-143,-30,-128,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:41:00",3,1.840280458,1.450280458,0.018554688,-0.028320313,-0.936767578,-0.008728027,-0.001831055,-0.0078125,6544.5,181,"181.3A","UMR"
"2221",2016-06-29 12:43:00,25.28,464,-548,15432,-160,3,-267,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:43:00",3,1.645512675,1.255512675,0.028320313,-0.033447266,-0.941894531,-0.009765625,0.000183105,-0.016296387,11022.3,181,"181.3A","UMR"
"2222",2016-06-29 12:45:00,25.28,1332,-304,15500,-164,-15,-966,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:45:00",3,1.19581324,0.80581324,0.081298828,-0.018554688,-0.946044922,-0.010009766,-0.000915527,-0.058959961,11022.3,181,"181.3A","UMR"
"2223",2016-06-29 12:47:00,25.31,736,-396,15524,-148,201,-364,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:47:00",3,0.516675317,0.126675317,0.044921875,-0.024169922,-0.947509766,-0.009033203,0.012268066,-0.022216797,82667.2,181,"181.3A","UMR"
"2224",2016-06-29 12:49:00,25.31,264,-412,15392,-135,60,559,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:49:00",3,0.973512838,0.583512838,0.016113281,-0.025146484,-0.939453125,-0.008239746,0.003662109,0.034118652,52355.9,181,"181.3A","UMR"
"2225",2016-06-29 12:51:00,25.31,608,-484,15492,-67,82,-476,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:51:00",3,0.603352079,0.213352079,0.037109375,-0.029541016,-0.945556641,-0.004089355,0.005004883,-0.029052734,49600.3,181,"181.3A","UMR"
"2226",2016-06-29 12:53:00,25.32,476,-456,15476,-89,75,-109,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:53:00",3,1.076505226,0.686505226,0.029052734,-0.027832031,-0.944580078,-0.005432129,0.004577637,-0.006652832,14466.8,181,"181.3A","UMR"
"2227",2016-06-29 12:55:00,25.34,424,-544,15452,-97,95,331,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:55:00",3,0.966374752,0.576374752,0.025878906,-0.033203125,-0.943115234,-0.00592041,0.00579834,0.020202637,27555.7,181,"181.3A","UMR"
"2228",2016-06-29 12:57:00,25.39,464,-504,15476,-74,118,-464,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:57:00",3,0.620687431,0.230687431,0.028320313,-0.030761719,-0.944580078,-0.004516602,0.007202148,-0.028320313,49600.3,181,"181.3A","UMR"
"2229",2016-06-29 12:59:00,25.4,452,-592,15452,-118,61,34,1527.297328,0,"3A","sub","6/29/2016 12:00","6/29/2016","12:59:00",3,0.764468883,0.374468883,0.027587891,-0.036132813,-0.943115234,-0.007202148,0.003723145,0.002075195,26178,181,"181.3A","UMR"
"2230",2016-06-29 13:01:00,25.41,384,-484,15496,-84,38,-333,1527.297328,0,"3A","sub","6/29/2016 13:00","6/29/2016","13:01:00",3,0.908250335,0.518250335,0.0234375,-0.029541016,-0.945800781,-0.005126953,0.002319336,-0.020324707,30311.3,181,"181.3A","UMR"
"2231",2016-06-29 13:03:00,25.43,240,-620,15336,-104,124,-473,1527.297328,0,"3A","sub","6/29/2016 13:00","6/29/2016","13:03:00",3,0.735916538,0.345916538,0.014648438,-0.037841797,-0.936035156,-0.006347656,0.007568359,-0.028869629,37200.2,181,"181.3A","UMR"
"2232",2016-06-29 13:05:00,25.43,580,-416,15460,-99,49,1352,1527.297328,0,"3A","sub","6/29/2016 13:00","6/29/2016","13:05:00",3,0.81647494,0.42647494,0.035400391,-0.025390625,-0.943603516,-0.00604248,0.002990723,0.082519531,39955.8,181,"181.3A","UMR"
"2233",2016-06-29 13:07:00,25.46,576,-540,15472,-106,68,113,1527.297328,0,"3A","sub","6/29/2016 13:00","6/29/2016","13:07:00",3,0.716541732,0.326541732,0.03515625,-0.032958984,-0.944335938,-0.006469727,0.004150391,0.006896973,42711.4,181,"181.3A","UMR"
"2234",2016-06-29 13:09:00,25.46,400,-620,15424,-141,101,-28,1527.297328,0,"3A","sub","6/29/2016 13:00","6/29/2016","13:09:00",3,0.713482553,0.323482553,0.024414063,-0.037841797,-0.94140625,-0.008605957,0.006164551,-0.001708984,24800.2,181,"181.3A","UMR"
"2235",2016-06-29 13:11:00,25.47,556,-572,15436,-91,92,-1302,1527.297328,0,"3A","sub","6/29/2016 13:00","6/29/2016","13:11:00",3,0.794040955,0.404040955,0.033935547,-0.034912109,-0.942138672,-0.005554199,0.005615234,-0.079467773,71644.9,181,"181.3A","UMR"
"2236",2016-06-29 13:13:00,25.48,560,-644,15336,-88,97,-322,1527.297328,0,"3A","sub","6/29/2016 13:00","6/29/2016","13:13:00",3,0.890914983,0.500914983,0.034179688,-0.039306641,-0.936035156,-0.005371094,0.00592041,-0.01965332,44089.2,181,"181.3A","UMR"
"2237",2016-06-29 13:15:00,25.51,356,-724,15416,-106,69,914,1527.297328,0,"3A","sub","6/29/2016 13:00","6/29/2016","13:15:00",3,0.722660092,0.332660092,0.021728516,-0.044189453,-0.940917969,-0.006469727,0.004211426,0.055786133,121245.2,181,"181.3A","UMR"
"2238",2016-06-29 13:17:00,25.55,364,-400,15520,-97,84,609,1527.297328,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:17:00",3,0.311710268,-0.078289732,0.022216797,-0.024414063,-0.947265625,-0.00592041,0.005126953,0.03717041,33066.9,181,"181.3A","UMR"
"2239",2016-06-29 13:19:00,25.55,7000,-1064,13388,-1509,1653,-2906,1566.319966,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:19:00",3,0.292335462,-0.097664538,0.427246094,-0.064941406,-0.817138672,-0.092102051,0.100891113,-0.177368164,159823.3,181,"181.3A","UMR"
"2240",2016-06-29 13:21:00,25.52,9932,-5396,11284,-466,463,-327,1605.342603,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:21:00",3,0.311710268,-0.078289732,0.606201172,-0.329345703,-0.688720703,-0.028442383,0.028259277,-0.019958496,66133.8,181,"181.3A","UMR"
"2241",2016-06-29 13:23:00,25.49,11312,-6324,9688,-550,71,-19,1644.365241,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:23:00",3,0.331085073,-0.058914927,0.690429688,-0.385986328,-0.591308594,-0.033569336,0.004333496,-0.001159668,66133.8,181,"181.3A","UMR"
"2242",2016-06-29 13:25:00,25.27,11532,-5556,10052,-171,126,8,1683.387878,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:25:00",3,0.377992497,-0.012007503,0.703857422,-0.339111328,-0.613525391,-0.010437012,0.00769043,0.000488281,126756.4,181,"181.3A","UMR"
"2243",2016-06-29 13:27:00,25.25,144,3596,14748,388,456,-1094,1722.410515,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:27:00",3,1.543540014,1.153540014,0.008789063,0.219482422,-0.900146484,0.023681641,0.027832031,-0.066772461,13777.9,181,"181.3A","UMR"
"2244",2016-06-29 13:29:00,25.28,320,-544,15416,-119,77,-156,1761.433153,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:29:00",3,0.483024338,0.093024338,0.01953125,-0.033203125,-0.940917969,-0.007263184,0.004699707,-0.009521484,28933.5,181,"181.3A","UMR"
"2245",2016-06-29 13:31:00,25.29,424,-412,15452,-99,67,-235,1800.45579,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:31:00",3,0.38309113,-0.00690887,0.025878906,-0.025146484,-0.943115234,-0.00604248,0.004089355,-0.014343262,82667.2,181,"181.3A","UMR"
"2246",2016-06-29 13:33:00,25.29,348,-516,15424,-118,69,-108,1839.478428,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:33:00",3,0.411643476,0.021643476,0.021240234,-0.031494141,-0.94140625,-0.007202148,0.004211426,-0.006591797,99200.7,181,"181.3A","UMR"
"2247",2016-06-29 13:35:00,25.29,304,-532,15552,-94,93,-43,1878.501065,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:35:00",3,0.373913591,-0.016086409,0.018554688,-0.032470703,-0.94921875,-0.005737305,0.00567627,-0.002624512,137778.7,181,"181.3A","UMR"
"2248",2016-06-29 13:37:00,25.15,788,368,15356,-774,-382,-3137,1917.523702,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:37:00",3,3.171023686,2.781023686,0.048095703,0.022460938,-0.937255859,-0.047241211,-0.02331543,-0.191467285,3100,181,"181.3A","UMR"
"2249",2016-06-29 13:39:00,25.13,980,-44,15504,-27,152,57,1956.54634,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:39:00",3,3.322962951,2.932962951,0.059814453,-0.002685547,-0.946289063,-0.001647949,0.009277344,0.003479004,624.3,181,"181.3A","UMR"
"2250",2016-06-29 13:41:00,25.09,316,-452,15360,-147,135,330,1995.568977,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:41:00",3,4.105093262,3.715093262,0.019287109,-0.027587891,-0.9375,-0.008972168,0.008239746,0.020141602,258.3,181,"181.3A","UMR"
"2251",2016-06-29 13:43:00,25.085,328,-1304,15440,-95,121,401,2034.591615,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:43:00",3,4.147921779,3.757921779,0.020019531,-0.079589844,-0.942382813,-0.00579834,0.007385254,0.024475098,139.9,181,"181.3A","UMR"
"2252",2016-06-29 13:45:00,25.08,372,-560,15292,581,-200,-621,2073.614252,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:45:00",3,4.190750297,3.800750297,0.022705078,-0.034179688,-0.933349609,0.035461426,-0.012207031,-0.037902832,10.8,181,"181.3A","UMR"
"2253",2016-06-29 13:47:00,25.09,-2144,3352,14688,-104,67,26,2112.63689,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:47:00",3,4.194829203,3.804829203,-0.130859375,0.204589844,-0.896484375,-0.006347656,0.004089355,0.001586914,21.5,181,"181.3A","UMR"
"2254",2016-06-29 13:49:00,25.09,-2208,2968,14832,-103,86,-11,2151.659527,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:49:00",3,4.194829203,3.804829203,-0.134765625,0.181152344,-0.905273438,-0.006286621,0.005249023,-0.000671387,21.5,181,"181.3A","UMR"
"2255",2016-06-29 13:51:00,25.11,-2180,3016,14752,-36,-47,-936,2190.682165,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:51:00",3,4.197888383,3.807888383,-0.133056641,0.184082031,-0.900390625,-0.002197266,-0.002868652,-0.057128906,21.5,181,"181.3A","UMR"
"2256",2016-06-29 13:53:00,25.11,-2724,2316,14836,-133,67,17,2229.704802,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:53:00",3,4.19890811,3.80890811,-0.166259766,0.141357422,-0.905517578,-0.008117676,0.004089355,0.001037598,32.3,181,"181.3A","UMR"
"2257",2016-06-29 13:55:00,25.12,-2620,2176,14880,-108,109,-12,2268.72744,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:55:00",3,4.19890811,3.80890811,-0.159912109,0.1328125,-0.908203125,-0.006591797,0.006652832,-0.000732422,32.3,181,"181.3A","UMR"
"2258",2016-06-29 13:57:00,25.13,-2472,2224,14856,-88,103,-7,2307.750077,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:57:00",3,4.197888383,3.807888383,-0.150878906,0.135742188,-0.906738281,-0.005371094,0.006286621,-0.000427246,21.5,181,"181.3A","UMR"
"2259",2016-06-29 13:59:00,25.15,-2340,2200,14772,-109,89,2,2346.772714,0.325188645,"3A","sub","6/29/2016 13:00","6/29/2016","13:59:00",3,4.19890811,3.80890811,-0.142822266,0.134277344,-0.901611328,-0.006652832,0.005432129,0.00012207,21.5,181,"181.3A","UMR"
"2260",2016-06-29 14:01:00,25.17,-2360,2292,15000,-95,87,-27,2385.795352,0.325188645,"3A","sub","6/29/2016 14:00","6/29/2016","14:01:00",3,4.200947563,3.810947563,-0.144042969,0.139892578,-0.915527344,-0.00579834,0.005310059,-0.001647949,10.8,181,"181.3A","UMR"
"2261",2016-06-29 14:03:00,25.18,-2332,2260,15020,-101,86,-33,2424.817989,0.325188645,"3A","sub","6/29/2016 14:00","6/29/2016","14:03:00",3,4.200947563,3.810947563,-0.142333984,0.137939453,-0.916748047,-0.006164551,0.005249023,-0.00201416,21.5,181,"181.3A","UMR"
"2262",2016-06-29 14:05:00,25.185,-2456,2212,14924,-93,86,-39,2463.840627,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:05:00",3,4.199927837,3.809927837,-0.149902344,0.135009766,-0.910888672,-0.00567627,0.005249023,-0.002380371,21.5,181,"181.3A","UMR"
"2263",2016-06-29 14:07:00,25.19,-2436,2292,14992,-115,75,-49,2465.27659,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:07:00",3,4.19890811,3.80890811,-0.148681641,0.139892578,-0.915039063,-0.007019043,0.004577637,-0.002990723,21.5,181,"181.3A","UMR"
"2264",2016-06-29 14:09:00,25.2,-2460,2228,15012,-96,80,-39,2466.712554,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:09:00",3,4.200947563,3.810947563,-0.150146484,0.135986328,-0.916259766,-0.005859375,0.004882813,-0.002380371,21.5,181,"181.3A","UMR"
"2265",2016-06-29 14:11:00,25.21,-2444,2200,14948,-129,106,-69,2468.148518,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:11:00",3,4.197888383,3.807888383,-0.149169922,0.134277344,-0.912353516,-0.007873535,0.006469727,-0.004211426,21.5,181,"181.3A","UMR"
"2266",2016-06-29 14:13:00,25.22,-2384,2264,14876,-112,72,-3,2469.584482,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:13:00",3,4.196868657,3.806868657,-0.145507813,0.138183594,-0.907958984,-0.006835938,0.004394531,-0.000183105,21.5,181,"181.3A","UMR"
"2267",2016-06-29 14:15:00,25.23,-2428,2160,14992,-100,67,-18,2471.020446,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:15:00",3,4.196868657,3.806868657,-0.148193359,0.131835938,-0.915039063,-0.006103516,0.004089355,-0.001098633,21.5,181,"181.3A","UMR"
"2268",2016-06-29 14:17:00,25.25,-2336,2160,14824,-90,95,9,2472.456409,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:17:00",3,4.196868657,3.806868657,-0.142578125,0.131835938,-0.904785156,-0.005493164,0.00579834,0.000549316,21.5,181,"181.3A","UMR"
"2269",2016-06-29 14:19:00,25.26,-2372,2256,14744,-112,87,-10,2473.892373,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:19:00",3,4.197888383,3.807888383,-0.144775391,0.137695313,-0.899902344,-0.006835938,0.005310059,-0.000610352,21.5,181,"181.3A","UMR"
"2270",2016-06-29 14:21:00,25.27,-2476,2256,15076,-97,89,-31,2475.328337,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:21:00",3,4.197888383,3.807888383,-0.151123047,0.137695313,-0.920166016,-0.00592041,0.005432129,-0.00189209,21.5,181,"181.3A","UMR"
"2271",2016-06-29 14:23:00,25.26,-2360,2200,14800,-108,85,-25,2476.764301,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:23:00",3,4.19890811,3.80890811,-0.144042969,0.134277344,-0.903320313,-0.006591797,0.005187988,-0.001525879,21.5,181,"181.3A","UMR"
"2272",2016-06-29 14:25:00,25.28,-2440,2256,14908,-125,70,2,2478.200264,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:25:00",3,4.196868657,3.806868657,-0.148925781,0.137695313,-0.909912109,-0.007629395,0.004272461,0.00012207,21.5,181,"181.3A","UMR"
"2273",2016-06-29 14:27:00,25.29,-2548,2276,14916,-113,76,-26,2479.636228,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:27:00",3,4.196868657,3.806868657,-0.155517578,0.138916016,-0.910400391,-0.006896973,0.004638672,-0.001586914,21.5,181,"181.3A","UMR"
"2274",2016-06-29 14:29:00,25.3,-2380,2332,14980,-85,62,-31,2481.072192,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:29:00",3,4.196868657,3.806868657,-0.145263672,0.142333984,-0.914306641,-0.005187988,0.00378418,-0.00189209,21.5,181,"181.3A","UMR"
"2275",2016-06-29 14:31:00,25.31,-2428,2272,15056,-121,57,-17,2482.508156,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:31:00",3,4.19890811,3.80890811,-0.148193359,0.138671875,-0.918945313,-0.007385254,0.003479004,-0.001037598,21.5,181,"181.3A","UMR"
"2276",2016-06-29 14:33:00,25.33,-2396,2280,14840,-107,78,23,2483.94412,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:33:00",3,4.197888383,3.807888383,-0.146240234,0.139160156,-0.905761719,-0.006530762,0.004760742,0.001403809,21.5,181,"181.3A","UMR"
"2277",2016-06-29 14:35:00,25.33,-2512,2156,14952,-137,73,-46,2485.380083,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:35:00",3,4.197888383,3.807888383,-0.153320313,0.131591797,-0.912597656,-0.008361816,0.004455566,-0.002807617,21.5,181,"181.3A","UMR"
"2278",2016-06-29 14:37:00,25.34,-2428,2260,14928,-100,107,-15,2486.816047,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:37:00",3,4.197888383,3.807888383,-0.148193359,0.137939453,-0.911132813,-0.006103516,0.006530762,-0.000915527,21.5,181,"181.3A","UMR"
"2279",2016-06-29 14:39:00,25.35,-2388,2304,15024,-96,103,-24,2488.252011,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:39:00",3,4.19890811,3.80890811,-0.145751953,0.140625,-0.916992188,-0.005859375,0.006286621,-0.001464844,21.5,181,"181.3A","UMR"
"2280",2016-06-29 14:41:00,25.36,-2364,2272,14876,-101,95,-27,2489.687975,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:41:00",3,4.197888383,3.807888383,-0.144287109,0.138671875,-0.907958984,-0.006164551,0.00579834,-0.001647949,21.5,181,"181.3A","UMR"
"2281",2016-06-29 14:43:00,25.36,-2444,2260,14980,-113,99,-13,2491.123938,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:43:00",3,4.19890811,3.80890811,-0.149169922,0.137939453,-0.914306641,-0.006896973,0.00604248,-0.000793457,21.5,181,"181.3A","UMR"
"2282",2016-06-29 14:45:00,25.37,-2444,2216,14912,-91,68,-27,2492.559902,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:45:00",3,4.196868657,3.806868657,-0.149169922,0.135253906,-0.91015625,-0.005554199,0.004150391,-0.001647949,21.5,181,"181.3A","UMR"
"2283",2016-06-29 14:47:00,25.39,-2364,2192,14848,-99,86,-22,2493.995866,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:47:00",3,4.197888383,3.807888383,-0.144287109,0.133789063,-0.90625,-0.00604248,0.005249023,-0.001342773,21.5,181,"181.3A","UMR"
"2284",2016-06-29 14:49:00,25.395,-2376,2192,14968,-108,75,-4,2495.43183,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:49:00",3,4.197888383,3.807888383,-0.145019531,0.133789063,-0.913574219,-0.006591797,0.004577637,-0.000244141,21.5,181,"181.3A","UMR"
"2285",2016-06-29 14:51:00,25.4,-2412,2188,14980,-98,84,5,2496.867794,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:51:00",3,4.197888383,3.807888383,-0.147216797,0.133544922,-0.914306641,-0.005981445,0.005126953,0.000305176,21.5,181,"181.3A","UMR"
"2286",2016-06-29 14:53:00,25.4,-2464,2140,15008,-87,102,-20,2498.303757,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:53:00",3,4.194829203,3.804829203,-0.150390625,0.130615234,-0.916015625,-0.005310059,0.006225586,-0.001220703,21.5,181,"181.3A","UMR"
"2287",2016-06-29 14:55:00,25.41,-2428,2252,14952,-115,118,-16,2499.739721,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:55:00",3,4.19584893,3.80584893,-0.148193359,0.137451172,-0.912597656,-0.007019043,0.007202148,-0.000976563,21.5,181,"181.3A","UMR"
"2288",2016-06-29 14:57:00,25.43,-2368,2268,14972,-78,66,-42,2501.175685,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:57:00",3,4.197888383,3.807888383,-0.14453125,0.138427734,-0.913818359,-0.004760742,0.00402832,-0.002563477,21.5,181,"181.3A","UMR"
"2289",2016-06-29 14:59:00,25.44,-2428,2152,14968,-89,100,-41,2502.611649,0.011966365,"3A","sub","6/29/2016 14:00","6/29/2016","14:59:00",3,4.196868657,3.806868657,-0.148193359,0.131347656,-0.913574219,-0.005432129,0.006103516,-0.002502441,21.5,181,"181.3A","UMR"
"2290",2016-06-29 15:01:00,25.44,-2380,2264,15044,-97,94,-8,2504.047612,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:01:00",3,4.196868657,3.806868657,-0.145263672,0.138183594,-0.918212891,-0.00592041,0.005737305,-0.000488281,21.5,181,"181.3A","UMR"
"2291",2016-06-29 15:03:00,25.45,-2444,2212,14828,-104,85,-17,2505.483576,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:03:00",3,4.196868657,3.806868657,-0.149169922,0.135009766,-0.905029297,-0.006347656,0.005187988,-0.001037598,21.5,181,"181.3A","UMR"
"2292",2016-06-29 15:05:00,25.46,-2444,2256,14960,-116,67,-6,2506.91954,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:05:00",3,4.19584893,3.80584893,-0.149169922,0.137695313,-0.913085938,-0.007080078,0.004089355,-0.000366211,21.5,181,"181.3A","UMR"
"2293",2016-06-29 15:07:00,25.47,-2428,2224,15064,-106,78,-63,2508.355504,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:07:00",3,4.19584893,3.80584893,-0.148193359,0.135742188,-0.919433594,-0.006469727,0.004760742,-0.003845215,21.5,181,"181.3A","UMR"
"2294",2016-06-29 15:09:00,25.47,-2404,2172,14972,-105,106,-42,2509.791468,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:09:00",3,4.19584893,3.80584893,-0.146728516,0.132568359,-0.913818359,-0.006408691,0.006469727,-0.002563477,21.5,181,"181.3A","UMR"
"2295",2016-06-29 15:11:00,25.48,-2476,2252,14896,-86,73,-65,2511.227431,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:11:00",3,4.196358793,3.806358793,-0.151123047,0.137451172,-0.909179688,-0.005249023,0.004455566,-0.003967285,10.8,181,"181.3A","UMR"
"2296",2016-06-29 15:13:00,25.49,-2328,2256,14784,-102,102,-4,2512.663395,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:13:00",3,4.196868657,3.806868657,-0.142089844,0.137695313,-0.90234375,-0.006225586,0.006225586,-0.000244141,21.5,181,"181.3A","UMR"
"2297",2016-06-29 15:15:00,25.5,-2424,2260,14928,-102,71,-16,2514.099359,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:15:00",3,4.19584893,3.80584893,-0.147949219,0.137939453,-0.911132813,-0.006225586,0.004333496,-0.000976563,10.8,181,"181.3A","UMR"
"2298",2016-06-29 15:17:00,25.51,-2372,2320,14920,-70,94,-8,2515.535323,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:17:00",3,4.19584893,3.80584893,-0.144775391,0.141601563,-0.910644531,-0.004272461,0.005737305,-0.000488281,10.8,181,"181.3A","UMR"
"2299",2016-06-29 15:19:00,25.52,-2492,2156,14928,-98,64,-2,2516.971286,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:19:00",3,4.19584893,3.80584893,-0.152099609,0.131591797,-0.911132813,-0.005981445,0.00390625,-0.00012207,10.8,181,"181.3A","UMR"
"2300",2016-06-29 15:21:00,25.52,-2456,2380,14880,-121,91,6,2518.40725,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:21:00",3,4.196868657,3.806868657,-0.149902344,0.145263672,-0.908203125,-0.007385254,0.005554199,0.000366211,10.8,181,"181.3A","UMR"
"2301",2016-06-29 15:23:00,25.53,-2344,2264,14976,-77,88,-16,2519.843214,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:23:00",3,4.19584893,3.80584893,-0.143066406,0.138183594,-0.9140625,-0.004699707,0.005371094,-0.000976563,10.8,181,"181.3A","UMR"
"2302",2016-06-29 15:25:00,25.53,-2392,2140,14956,-114,51,-46,2521.279178,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:25:00",3,4.19584893,3.80584893,-0.145996094,0.130615234,-0.912841797,-0.006958008,0.003112793,-0.002807617,10.8,181,"181.3A","UMR"
"2303",2016-06-29 15:27:00,25.55,-2456,2272,15052,-115,90,-5,2522.715142,0.011966365,"3A","sub","6/29/2016 15:00","6/29/2016","15:27:00",3,4.19584893,3.80584893,-0.149902344,0.138671875,-0.918701172,-0.007019043,0.005493164,-0.000305176,10.8,181,"181.3A","UMR"
